conv spk part sid chno starttime endtime word.id wavfile
AlGore_2006 AG AG 1332 NA 621.29 622.01 AlGore_2006.AG.words1307 AlGore_2006-light.wav
AlGore_2006 AG AG 1333 NA 622.01 622.21 AlGore_2006.AG.words1308 AlGore_2006-light.wav
AlGore_2006 AG AG 1334 NA 622.21 622.35 AlGore_2006.AG.words1309 AlGore_2006-light.wav
AlGore_2006 AG AG 1335 NA 622.35 622.49 AlGore_2006.AG.words1310 AlGore_2006-light.wav
AlGore_2006 AG AG 1336 NA 622.49 622.71 AlGore_2006.AG.words1311 AlGore_2006-light.wav
AlGore_2006 AG AG 1337 NA 622.71 623.17 AlGore_2006.AG.words1312 AlGore_2006-light.wav
AlGore_2006 AG AG 1338 NA 623.17 623.61 AlGore_2006.AG.words1313 AlGore_2006-light.wav
AlGore_2006 AG AG 1339 NA 624.21 624.71 AlGore_2006.AG.words1314 AlGore_2006-light.wav
AlGore_2006 AG AG 1340 NA 625.24 625.51 AlGore_2006.AG.words1315 AlGore_2006-light.wav
AlGore_2006 AG AG 1341 NA 625.51 625.62 AlGore_2006.AG.words1316 AlGore_2006-light.wav
AlGore_2006 AG AG 1342 NA 625.62 626.23 AlGore_2006.AG.words1317 AlGore_2006-light.wav
AlGore_2006 AG AG 1343 NA 626.46 626.66 AlGore_2006.AG.words1318 AlGore_2006-light.wav
AlGore_2006 AG AG 1344 NA 626.66 627.59 AlGore_2006.AG.words1319 AlGore_2006-light.wav
AlGore_2006 AG AG 1345 NA 628.07 628.45 AlGore_2006.AG.words1320 AlGore_2006-light.wav
AlGore_2006 AG AG 1346 NA 629.44 629.76 AlGore_2006.AG.words1321.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1347 NA 629.76 630.3 AlGore_2006.AG.words1321.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1348 NA 631.13 631.49 AlGore_2006.AG.words1322 AlGore_2006-light.wav
AlGore_2006 AG AG 1349 NA 631.49 631.88 AlGore_2006.AG.words1323 AlGore_2006-light.wav
AlGore_2006 AG AG 1350 NA 631.88 632.13 AlGore_2006.AG.words1324 AlGore_2006-light.wav
AlGore_2006 AG AG 1351 NA 632.36 632.9 AlGore_2006.AG.words1325 AlGore_2006-light.wav
AlGore_2006 AG AG 1352 NA 632.9 633.8 AlGore_2006.AG.words1326 AlGore_2006-light.wav
AlGore_2006 AG AG 1353 NA 635.15 635.7 AlGore_2006.AG.words1327 AlGore_2006-light.wav
AlGore_2006 AG AG 1354 NA 635.7 636.44 AlGore_2006.AG.words1328 AlGore_2006-light.wav
AlGore_2006 AG AG 1355 NA 636.44 637.37 AlGore_2006.AG.words1329 AlGore_2006-light.wav
AlGore_2006 AG AG 1356 NA 638.14 638.78 AlGore_2006.AG.words1330 AlGore_2006-light.wav
AlGore_2006 AG AG 1357 NA 638.78 639.24 AlGore_2006.AG.words1331 AlGore_2006-light.wav
AlGore_2006 AG AG 1358 NA 639.75 640.13 AlGore_2006.AG.words1332 AlGore_2006-light.wav
AlGore_2006 AG AG 1359 NA 640.13 640.76 AlGore_2006.AG.words1333 AlGore_2006-light.wav
AlGore_2006 AG AG 1360 NA 640.79 641.11 AlGore_2006.AG.words1334 AlGore_2006-light.wav
AlGore_2006 AG AG 1361 NA 641.11 641.46 AlGore_2006.AG.words1335 AlGore_2006-light.wav
AlGore_2006 AG AG 1362 NA 641.46 642.02 AlGore_2006.AG.words1336 AlGore_2006-light.wav
AlGore_2006 AG AG 1363 NA 642.02 642.58 AlGore_2006.AG.words1337 AlGore_2006-light.wav
AlGore_2006 AG AG 1364 NA 642.61 642.79 AlGore_2006.AG.words1338 AlGore_2006-light.wav
AlGore_2006 AG AG 1365 NA 642.79 642.9 AlGore_2006.AG.words1339 AlGore_2006-light.wav
AlGore_2006 AG AG 1366 NA 642.9 643.6 AlGore_2006.AG.words1340 AlGore_2006-light.wav
AlGore_2006 AG AG 1367 NA 643.81 644.11 AlGore_2006.AG.words1341 AlGore_2006-light.wav
AlGore_2006 AG AG 1368 NA 644.11 644.44 AlGore_2006.AG.words1342 AlGore_2006-light.wav
AlGore_2006 AG AG 1369 NA 644.47 645.07 AlGore_2006.AG.words1343 AlGore_2006-light.wav
AlGore_2006 AG AG 1370 NA 645.07 645.56 AlGore_2006.AG.words1344 AlGore_2006-light.wav
AlGore_2006 AG AG 1371 NA 645.56 645.68 AlGore_2006.AG.words1345 AlGore_2006-light.wav
AlGore_2006 AG AG 1372 NA 645.68 646.07 AlGore_2006.AG.words1346 AlGore_2006-light.wav
AlGore_2006 AG AG 1373 NA 646.07 646.86 AlGore_2006.AG.words1347 AlGore_2006-light.wav
AlGore_2006 AG AG 1374 NA 647.03 647.17 AlGore_2006.AG.words1348 AlGore_2006-light.wav
AlGore_2006 AG AG 1375 NA 647.17 647.69 AlGore_2006.AG.words1349 AlGore_2006-light.wav
AlGore_2006 AG AG 1376 NA 647.69 647.77 AlGore_2006.AG.words1350 AlGore_2006-light.wav
AlGore_2006 AG AG 1377 NA 647.77 648.4 AlGore_2006.AG.words1351.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1378 NA 648.4 649.23 AlGore_2006.AG.words1351.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1379 NA 649.49 650.03 AlGore_2006.AG.words1352 AlGore_2006-light.wav
AlGore_2006 AG AG 1380 NA 650.12 650.97 AlGore_2006.AG.words1353 AlGore_2006-light.wav
AlGore_2006 AG AG 1381 NA 652.26 652.48 AlGore_2006.AG.words1354 AlGore_2006-light.wav
AlGore_2006 AG AG 1382 NA 652.48 652.7 AlGore_2006.AG.words1355 AlGore_2006-light.wav
AlGore_2006 AG AG 1383 NA 652.7 652.96 AlGore_2006.AG.words1356 AlGore_2006-light.wav
AlGore_2006 AG AG 1384 NA 652.96 654.03 AlGore_2006.AG.words1357 AlGore_2006-light.wav
AlGore_2006 AG AG 1385 NA 654.18 654.8 AlGore_2006.AG.words1358 AlGore_2006-light.wav
AlGore_2006 AG AG 1386 NA 654.8 655.03 AlGore_2006.AG.words1359 AlGore_2006-light.wav
AlGore_2006 AG AG 1387 NA 655.03 655.74 AlGore_2006.AG.words1360 AlGore_2006-light.wav
AlGore_2006 AG AG 1390 NA 655.78 656.54 AlGore_2006.AG.words1361.3 AlGore_2006-light.wav
AlGore_2006 AG AG 1391 NA 656.76 657.32 AlGore_2006.AG.words1362 AlGore_2006-light.wav
AlGore_2006 AG AG 1392 NA 657.32 657.64 AlGore_2006.AG.words1363 AlGore_2006-light.wav
AlGore_2006 AG AG 1393 NA 657.88 658.15 AlGore_2006.AG.words1364 AlGore_2006-light.wav
AlGore_2006 AG AG 1394 NA 658.15 658.56 AlGore_2006.AG.words1365 AlGore_2006-light.wav
AlGore_2006 AG AG 1395 NA 659.25 659.48 AlGore_2006.AG.words1366 AlGore_2006-light.wav
AlGore_2006 AG AG 1396 NA 659.48 659.57 AlGore_2006.AG.words1367 AlGore_2006-light.wav
AlGore_2006 AG AG 1397 NA 659.57 659.68 AlGore_2006.AG.words1368 AlGore_2006-light.wav
AlGore_2006 AG AG 1398 NA 659.68 659.89 AlGore_2006.AG.words1369 AlGore_2006-light.wav
AlGore_2006 AG AG 1399 NA 659.89 660.35 AlGore_2006.AG.words1370 AlGore_2006-light.wav
AlGore_2006 AG AG 1400 NA 660.35 660.47 AlGore_2006.AG.words1371 AlGore_2006-light.wav
AlGore_2006 AG AG 1401 NA 660.47 661.01 AlGore_2006.AG.words1372 AlGore_2006-light.wav
AlGore_2006 AG AG 1402 NA 661.23 661.67 AlGore_2006.AG.words1373 AlGore_2006-light.wav
AlGore_2006 AG AG 1403 NA 662.51 662.65 AlGore_2006.AG.words1374 AlGore_2006-light.wav
AlGore_2006 AG AG 1404 NA 662.65 662.76 AlGore_2006.AG.words1375 AlGore_2006-light.wav
AlGore_2006 AG AG 1405 NA 662.76 662.96 AlGore_2006.AG.words1376 AlGore_2006-light.wav
AlGore_2006 AG AG 1406 NA 662.96 663.04 AlGore_2006.AG.words1377 AlGore_2006-light.wav
AlGore_2006 AG AG 1407 NA 663.04 663.3 AlGore_2006.AG.words1378 AlGore_2006-light.wav
AlGore_2006 AG AG 1408 NA 663.3 663.56 AlGore_2006.AG.words1379 AlGore_2006-light.wav
AlGore_2006 AG AG 1409 NA 663.56 663.78 AlGore_2006.AG.words1380 AlGore_2006-light.wav
AlGore_2006 AG AG 1410 NA 663.78 663.89 AlGore_2006.AG.words1381 AlGore_2006-light.wav
AlGore_2006 AG AG 1411 NA 663.89 664.4 AlGore_2006.AG.words1382 AlGore_2006-light.wav
AlGore_2006 AG AG 1412 NA 664.43 664.66 AlGore_2006.AG.words1383 AlGore_2006-light.wav
AlGore_2006 AG AG 1413 NA 664.66 664.75 AlGore_2006.AG.words1384 AlGore_2006-light.wav
AlGore_2006 AG AG 1414 NA 664.75 664.92 AlGore_2006.AG.words1385 AlGore_2006-light.wav
AlGore_2006 AG AG 1415 NA 664.92 665.33 AlGore_2006.AG.words1386 AlGore_2006-light.wav
AlGore_2006 AG AG 1416 NA 665.33 665.44 AlGore_2006.AG.words1387 AlGore_2006-light.wav
AlGore_2006 AG AG 1417 NA 665.44 665.65 AlGore_2006.AG.words1388.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1418 NA 665.65 665.92 AlGore_2006.AG.words1388.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1419 NA 666.19 666.31 AlGore_2006.AG.words1388.3 AlGore_2006-light.wav
AlGore_2006 AG AG 1420 NA 666.31 666.45 AlGore_2006.AG.words1389 AlGore_2006-light.wav
AlGore_2006 AG AG 1421 NA 666.45 666.58 AlGore_2006.AG.words1390 AlGore_2006-light.wav
AlGore_2006 AG AG 1422 NA 666.58 666.69 AlGore_2006.AG.words1391 AlGore_2006-light.wav
AlGore_2006 AG AG 1423 NA 666.69 666.91 AlGore_2006.AG.words1392 AlGore_2006-light.wav
AlGore_2006 AG AG 1424 NA 666.91 667.27 AlGore_2006.AG.words1393.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1425 NA 667.27 667.7 AlGore_2006.AG.words1393.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1426 NA 667.96 668.65 AlGore_2006.AG.words1394 AlGore_2006-light.wav
AlGore_2006 AG AG 1427 NA 668.65 668.95 AlGore_2006.AG.words1395 AlGore_2006-light.wav
AlGore_2006 AG AG 1428 NA 668.98 669.61 AlGore_2006.AG.words1396 AlGore_2006-light.wav
AlGore_2006 AG AG 1429 NA 670.39 670.86 AlGore_2006.AG.words1397 AlGore_2006-light.wav
AlGore_2006 AG AG 1430 NA 670.86 671.26 AlGore_2006.AG.words1398 AlGore_2006-light.wav
AlGore_2006 AG AG 1431 NA 671.26 671.57 AlGore_2006.AG.words1399 AlGore_2006-light.wav
AlGore_2006 AG AG 1432 NA 671.57 671.74 AlGore_2006.AG.words1400 AlGore_2006-light.wav
AlGore_2006 AG AG 1433 NA 671.74 672.47 AlGore_2006.AG.words1401 AlGore_2006-light.wav
AlGore_2006 AG AG 1434 NA 672.47 672.88 AlGore_2006.AG.words1402.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1435 NA 672.88 673.46 AlGore_2006.AG.words1402.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1436 NA 673.62 673.99 AlGore_2006.AG.words1403 AlGore_2006-light.wav
AlGore_2006 AG AG 1437 NA 673.99 674.2 AlGore_2006.AG.words1404 AlGore_2006-light.wav
AlGore_2006 AG AG 1438 NA 674.2 674.31 AlGore_2006.AG.words1405 AlGore_2006-light.wav
AlGore_2006 AG AG 1439 NA 674.31 674.48 AlGore_2006.AG.words1406 AlGore_2006-light.wav
AlGore_2006 AG AG 1440 NA 674.48 674.66 AlGore_2006.AG.words1407 AlGore_2006-light.wav
AlGore_2006 AG AG 1441 NA 674.66 674.91 AlGore_2006.AG.words1408 AlGore_2006-light.wav
AlGore_2006 AG AG 1442 NA 674.91 675.15 AlGore_2006.AG.words1409 AlGore_2006-light.wav
AlGore_2006 AG AG 1443 NA 675.18 675.35 AlGore_2006.AG.words1410 AlGore_2006-light.wav
AlGore_2006 AG AG 1444 NA 675.35 675.53 AlGore_2006.AG.words1411 AlGore_2006-light.wav
AlGore_2006 AG AG 1445 NA 675.53 675.79 AlGore_2006.AG.words1412 AlGore_2006-light.wav
AlGore_2006 AG AG 1446 NA 675.79 675.91 AlGore_2006.AG.words1413 AlGore_2006-light.wav
AlGore_2006 AG AG 1447 NA 675.91 676.28 AlGore_2006.AG.words1414 AlGore_2006-light.wav
AlGore_2006 AG AG 1448 NA 676.28 676.46 AlGore_2006.AG.words1415 AlGore_2006-light.wav
AlGore_2006 AG AG 1449 NA 676.46 676.58 AlGore_2006.AG.words1416 AlGore_2006-light.wav
AlGore_2006 AG AG 1450 NA 676.58 676.91 AlGore_2006.AG.words1417 AlGore_2006-light.wav
AlGore_2006 AG AG 1451 NA 678.63 679.51 AlGore_2006.AG.words1418 AlGore_2006-light.wav
AlGore_2006 AG AG 1452 NA 679.94 680.39 AlGore_2006.AG.words1419 AlGore_2006-light.wav
AlGore_2006 AG AG 1453 NA 680.39 680.97 AlGore_2006.AG.words1420 AlGore_2006-light.wav
AlGore_2006 AG AG 1454 NA 681 681.25 AlGore_2006.AG.words1421 AlGore_2006-light.wav
AlGore_2006 AG AG 1455 NA 681.25 681.64 AlGore_2006.AG.words1422 AlGore_2006-light.wav
AlGore_2006 AG AG 1456 NA 681.64 681.75 AlGore_2006.AG.words1423 AlGore_2006-light.wav
AlGore_2006 AG AG 1457 NA 681.75 682 AlGore_2006.AG.words1424 AlGore_2006-light.wav
AlGore_2006 AG AG 1458 NA 682 682.79 AlGore_2006.AG.words1425 AlGore_2006-light.wav
AlGore_2006 AG AG 1459 NA 682.79 683.08 AlGore_2006.AG.words1426 AlGore_2006-light.wav
AlGore_2006 AG AG 1460 NA 683.08 683.39 AlGore_2006.AG.words1427 AlGore_2006-light.wav
AlGore_2006 AG AG 1461 NA 683.39 683.56 AlGore_2006.AG.words1428 AlGore_2006-light.wav
AlGore_2006 AG AG 1462 NA 683.56 683.76 AlGore_2006.AG.words1429 AlGore_2006-light.wav
AlGore_2006 AG AG 1463 NA 683.76 683.85 AlGore_2006.AG.words1430 AlGore_2006-light.wav
AlGore_2006 AG AG 1464 NA 683.85 684.59 AlGore_2006.AG.words1431 AlGore_2006-light.wav
AlGore_2006 AG AG 1465 NA 684.59 684.77 AlGore_2006.AG.words1432 AlGore_2006-light.wav
AlGore_2006 AG AG 1466 NA 684.77 685.42 AlGore_2006.AG.words1433 AlGore_2006-light.wav
AlGore_2006 AG AG 1467 NA 685.42 685.56 AlGore_2006.AG.words1434 AlGore_2006-light.wav
AlGore_2006 AG AG 1468 NA 685.56 686.15 AlGore_2006.AG.words1435 AlGore_2006-light.wav
AlGore_2006 AG AG 1469 NA 686.15 686.26 AlGore_2006.AG.words1436 AlGore_2006-light.wav
AlGore_2006 AG AG 1470 NA 686.26 687.11 AlGore_2006.AG.words1437 AlGore_2006-light.wav
AlGore_2006 AG AG 1471 NA 687.27 687.79 AlGore_2006.AG.words1438 AlGore_2006-light.wav
AlGore_2006 AG AG 1472 NA 688.31 689.13 AlGore_2006.AG.words1439 AlGore_2006-light.wav
AlGore_2006 AG AG 1473 NA 689.18 690.12 AlGore_2006.AG.words1440 AlGore_2006-light.wav
AlGore_2006 AG AG 1474 NA 690.45 690.99 AlGore_2006.AG.words1441 AlGore_2006-light.wav
AlGore_2006 AG AG 1475 NA 690.99 691.43 AlGore_2006.AG.words1442 AlGore_2006-light.wav
AlGore_2006 AG AG 1476 NA 691.43 691.88 AlGore_2006.AG.words1443 AlGore_2006-light.wav
AlGore_2006 AG AG 1477 NA 692.62 693.03 AlGore_2006.AG.words1444 AlGore_2006-light.wav
AlGore_2006 AG AG 1478 NA 693.07 693.31 AlGore_2006.AG.words1445 AlGore_2006-light.wav
AlGore_2006 AG AG 1479 NA 693.31 693.82 AlGore_2006.AG.words1446 AlGore_2006-light.wav
AlGore_2006 AG AG 1480 NA 694.77 694.96 AlGore_2006.AG.words1447 AlGore_2006-light.wav
AlGore_2006 AG AG 1481 NA 694.96 695.5 AlGore_2006.AG.words1448 AlGore_2006-light.wav
AlGore_2006 AG AG 1482 NA 695.5 695.92 AlGore_2006.AG.words1449 AlGore_2006-light.wav
AlGore_2006 AG AG 1483 NA 696.7 696.92 AlGore_2006.AG.words1450 AlGore_2006-light.wav
AlGore_2006 AG AG 1484 NA 696.92 697.78 AlGore_2006.AG.words1451 AlGore_2006-light.wav
AlGore_2006 AG AG 1485 NA 698.39 698.57 AlGore_2006.AG.words1452 AlGore_2006-light.wav
AlGore_2006 AG AG 1486 NA 698.57 698.73 AlGore_2006.AG.words1453 AlGore_2006-light.wav
AlGore_2006 AG AG 1487 NA 698.73 699.45 AlGore_2006.AG.words1454 AlGore_2006-light.wav
AlGore_2006 AG AG 1488 NA 699.45 699.58 AlGore_2006.AG.words1455 AlGore_2006-light.wav
AlGore_2006 AG AG 1489 NA 699.58 699.66 AlGore_2006.AG.words1456 AlGore_2006-light.wav
AlGore_2006 AG AG 1490 NA 699.66 700.08 AlGore_2006.AG.words1457 AlGore_2006-light.wav
AlGore_2006 AG AG 1491 NA 700.08 700.24 AlGore_2006.AG.words1458 AlGore_2006-light.wav
AlGore_2006 AG AG 1492 NA 700.24 700.47 AlGore_2006.AG.words1459 AlGore_2006-light.wav
AlGore_2006 AG AG 1493 NA 700.47 700.99 AlGore_2006.AG.words1460 AlGore_2006-light.wav
AlGore_2006 AG AG 1494 NA 700.99 701.8 AlGore_2006.AG.words1461 AlGore_2006-light.wav
AlGore_2006 AG AG 1495 NA 702.14 702.4 AlGore_2006.AG.words1462 AlGore_2006-light.wav
AlGore_2006 AG AG 1496 NA 702.4 702.69 AlGore_2006.AG.words1463 AlGore_2006-light.wav
AlGore_2006 AG AG 1497 NA 702.69 703.02 AlGore_2006.AG.words1464 AlGore_2006-light.wav
AlGore_2006 AG AG 1498 NA 703.02 703.54 AlGore_2006.AG.words1465 AlGore_2006-light.wav
AlGore_2006 AG AG 1499 NA 703.54 703.93 AlGore_2006.AG.words1466 AlGore_2006-light.wav
AlGore_2006 AG AG 1500 NA 704.31 704.8 AlGore_2006.AG.words1467 AlGore_2006-light.wav
AlGore_2006 AG AG 1501 NA 704.8 705.51 AlGore_2006.AG.words1468 AlGore_2006-light.wav
AlGore_2006 AG AG 1504 NA 705.55 706.28 AlGore_2006.AG.words1469.3 AlGore_2006-light.wav
AlGore_2006 AG AG 1505 NA 706.31 706.83 AlGore_2006.AG.words1470 AlGore_2006-light.wav
AlGore_2006 AG AG 1506 NA 708.15 708.37 AlGore_2006.AG.words1471 AlGore_2006-light.wav
AlGore_2006 AG AG 1507 NA 708.37 708.66 AlGore_2006.AG.words1472 AlGore_2006-light.wav
AlGore_2006 AG AG 1508 NA 708.66 708.99 AlGore_2006.AG.words1473 AlGore_2006-light.wav
AlGore_2006 AG AG 1509 NA 708.99 709.22 AlGore_2006.AG.words1474 AlGore_2006-light.wav
AlGore_2006 AG AG 1510 NA 709.22 709.4 AlGore_2006.AG.words1475 AlGore_2006-light.wav
AlGore_2006 AG AG 1511 NA 709.4 709.53 AlGore_2006.AG.words1476 AlGore_2006-light.wav
AlGore_2006 AG AG 1512 NA 709.53 709.77 AlGore_2006.AG.words1477 AlGore_2006-light.wav
AlGore_2006 AG AG 1513 NA 709.77 709.96 AlGore_2006.AG.words1478 AlGore_2006-light.wav
AlGore_2006 AG AG 1514 NA 709.96 710.1 AlGore_2006.AG.words1479 AlGore_2006-light.wav
AlGore_2006 AG AG 1515 NA 710.1 710.37 AlGore_2006.AG.words1480 AlGore_2006-light.wav
AlGore_2006 AG AG 1516 NA 712.14 712.37 AlGore_2006.AG.words1481 AlGore_2006-light.wav
AlGore_2006 AG AG 1517 NA 712.37 712.51 AlGore_2006.AG.words1482 AlGore_2006-light.wav
AlGore_2006 AG AG 1518 NA 712.51 712.74 AlGore_2006.AG.words1483 AlGore_2006-light.wav
AlGore_2006 AG AG 1519 NA 712.77 713.37 AlGore_2006.AG.words1484 AlGore_2006-light.wav
AlGore_2006 AG AG 1520 NA 714.02 714.21 AlGore_2006.AG.words1485 AlGore_2006-light.wav
AlGore_2006 AG AG 1521 NA 714.21 714.42 AlGore_2006.AG.words1486 AlGore_2006-light.wav
AlGore_2006 AG AG 1522 NA 714.42 714.63 AlGore_2006.AG.words1487 AlGore_2006-light.wav
AlGore_2006 AG AG 1523 NA 714.63 714.76 AlGore_2006.AG.words1488 AlGore_2006-light.wav
AlGore_2006 AG AG 1524 NA 714.76 714.82 AlGore_2006.AG.words1489 AlGore_2006-light.wav
AlGore_2006 AG AG 1525 NA 714.82 715.02 AlGore_2006.AG.words1490 AlGore_2006-light.wav
AlGore_2006 AG AG 1526 NA 715.02 715.45 AlGore_2006.AG.words1491 AlGore_2006-light.wav
AlGore_2006 AG AG 1527 NA 715.48 715.71 AlGore_2006.AG.words1492 AlGore_2006-light.wav
AlGore_2006 AG AG 1528 NA 715.71 716.22 AlGore_2006.AG.words1493 AlGore_2006-light.wav
AlGore_2006 AG AG 1529 NA 718.51 718.97 AlGore_2006.AG.words1494 AlGore_2006-light.wav
AlGore_2006 AG AG 1530 NA 718.97 719.13 AlGore_2006.AG.words1495 AlGore_2006-light.wav
AlGore_2006 AG AG 1531 NA 719.13 719.31 AlGore_2006.AG.words1496 AlGore_2006-light.wav
AlGore_2006 AG AG 1532 NA 719.31 719.85 AlGore_2006.AG.words1497 AlGore_2006-light.wav
AlGore_2006 AG AG 1533 NA 720.05 720.34 AlGore_2006.AG.words1498 AlGore_2006-light.wav
AlGore_2006 AG AG 1534 NA 720.34 720.49 AlGore_2006.AG.words1499 AlGore_2006-light.wav
AlGore_2006 AG AG 1535 NA 720.49 720.59 AlGore_2006.AG.words1500 AlGore_2006-light.wav
AlGore_2006 AG AG 1536 NA 720.59 720.92 AlGore_2006.AG.words1501.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1537 NA 720.92 721.12 AlGore_2006.AG.words1501.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1538 NA 721.12 721.81 AlGore_2006.AG.words1502 AlGore_2006-light.wav
AlGore_2006 AG AG 1539 NA 722.07 722.25 AlGore_2006.AG.words1503 AlGore_2006-light.wav
AlGore_2006 AG AG 1540 NA 722.25 722.39 AlGore_2006.AG.words1504 AlGore_2006-light.wav
AlGore_2006 AG AG 1541 NA 722.39 722.46 AlGore_2006.AG.words1505 AlGore_2006-light.wav
AlGore_2006 AG AG 1542 NA 722.46 722.65 AlGore_2006.AG.words1506 AlGore_2006-light.wav
AlGore_2006 AG AG 1543 NA 722.65 722.94 AlGore_2006.AG.words1507.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1544 NA 722.94 723.29 AlGore_2006.AG.words1507.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1545 NA 723.55 724.25 AlGore_2006.AG.words1508 AlGore_2006-light.wav
AlGore_2006 AG AG 1547 NA 726.38 726.61 AlGore_2006.AG.words1510 AlGore_2006-light.wav
AlGore_2006 AG AG 1548 NA 726.61 726.78 AlGore_2006.AG.words1511 AlGore_2006-light.wav
AlGore_2006 AG AG 1549 NA 726.78 726.85 AlGore_2006.AG.words1512 AlGore_2006-light.wav
AlGore_2006 AG AG 1550 NA 726.85 726.96 AlGore_2006.AG.words1513 AlGore_2006-light.wav
AlGore_2006 AG AG 1551 NA 726.96 727.21 AlGore_2006.AG.words1514 AlGore_2006-light.wav
AlGore_2006 AG AG 1552 NA 727.21 727.47 AlGore_2006.AG.words1515 AlGore_2006-light.wav
AlGore_2006 AG AG 1553 NA 727.47 727.73 AlGore_2006.AG.words1516 AlGore_2006-light.wav
AlGore_2006 AG AG 1554 NA 727.88 728.21 AlGore_2006.AG.words1517 AlGore_2006-light.wav
AlGore_2006 AG AG 1555 NA 728.21 728.27 AlGore_2006.AG.words1518 AlGore_2006-light.wav
AlGore_2006 AG AG 1556 NA 728.27 728.78 AlGore_2006.AG.words1519 AlGore_2006-light.wav
AlGore_2006 AG AG 1557 NA 728.78 728.91 AlGore_2006.AG.words1520 AlGore_2006-light.wav
AlGore_2006 AG AG 1558 NA 728.91 729.53 AlGore_2006.AG.words1521 AlGore_2006-light.wav
AlGore_2006 AG AG 1559 NA 729.71 730.01 AlGore_2006.AG.words1522 AlGore_2006-light.wav
AlGore_2006 AG AG 1560 NA 730.01 730.57 AlGore_2006.AG.words1523 AlGore_2006-light.wav
AlGore_2006 AG AG 1561 NA 731.3 731.55 AlGore_2006.AG.words1524 AlGore_2006-light.wav
AlGore_2006 AG AG 1562 NA 731.55 731.88 AlGore_2006.AG.words1525 AlGore_2006-light.wav
AlGore_2006 AG AG 1563 NA 731.88 732 AlGore_2006.AG.words1526 AlGore_2006-light.wav
AlGore_2006 AG AG 1564 NA 732.5 732.79 AlGore_2006.AG.words1527 AlGore_2006-light.wav
AlGore_2006 AG AG 1565 NA 732.79 733.08 AlGore_2006.AG.words1528 AlGore_2006-light.wav
AlGore_2006 AG AG 1566 NA 733.08 733.15 AlGore_2006.AG.words1529 AlGore_2006-light.wav
AlGore_2006 AG AG 1567 NA 734.65 734.76 AlGore_2006.AG.words1530 AlGore_2006-light.wav
AlGore_2006 AG AG 1568 NA 735.63 735.93 AlGore_2006.AG.words1531 AlGore_2006-light.wav
AlGore_2006 AG AG 1569 NA 735.93 736.09 AlGore_2006.AG.words1532 AlGore_2006-light.wav
AlGore_2006 AG AG 1570 NA 736.09 736.31 AlGore_2006.AG.words1533 AlGore_2006-light.wav
AlGore_2006 AG AG 1571 NA 736.36 736.71 AlGore_2006.AG.words1534 AlGore_2006-light.wav
AlGore_2006 AG AG 1572 NA 736.71 737.28 AlGore_2006.AG.words1535 AlGore_2006-light.wav
AlGore_2006 AG AG 1573 NA 737.31 737.51 AlGore_2006.AG.words1536 AlGore_2006-light.wav
AlGore_2006 AG AG 1574 NA 737.51 737.6 AlGore_2006.AG.words1537 AlGore_2006-light.wav
AlGore_2006 AG AG 1575 NA 737.6 738.02 AlGore_2006.AG.words1538 AlGore_2006-light.wav
AlGore_2006 AG AG 1576 NA 738.05 738.23 AlGore_2006.AG.words1539 AlGore_2006-light.wav
AlGore_2006 AG AG 1577 NA 738.23 738.42 AlGore_2006.AG.words1540 AlGore_2006-light.wav
AlGore_2006 AG AG 1578 NA 738.42 738.56 AlGore_2006.AG.words1541 AlGore_2006-light.wav
AlGore_2006 AG AG 1579 NA 738.56 738.81 AlGore_2006.AG.words1542 AlGore_2006-light.wav
AlGore_2006 AG AG 1580 NA 738.81 739.02 AlGore_2006.AG.words1543 AlGore_2006-light.wav
AlGore_2006 AG AG 1581 NA 739.02 739.37 AlGore_2006.AG.words1544 AlGore_2006-light.wav
AlGore_2006 AG AG 1582 NA 739.37 739.52 AlGore_2006.AG.words1545 AlGore_2006-light.wav
AlGore_2006 AG AG 1583 NA 739.52 739.59 AlGore_2006.AG.words1546 AlGore_2006-light.wav
AlGore_2006 AG AG 1584 NA 739.59 739.87 AlGore_2006.AG.words1547 AlGore_2006-light.wav
AlGore_2006 AG AG 1585 NA 739.87 740.04 AlGore_2006.AG.words1548 AlGore_2006-light.wav
AlGore_2006 AG AG 1586 NA 740.04 740.59 AlGore_2006.AG.words1549 AlGore_2006-light.wav
AlGore_2006 AG AG 1587 NA 742.02 742.72 AlGore_2006.AG.words1550 AlGore_2006-light.wav
AlGore_2006 AG AG 1588 NA 742.75 742.94 AlGore_2006.AG.words1551 AlGore_2006-light.wav
AlGore_2006 AG AG 1589 NA 742.94 743.22 AlGore_2006.AG.words1552 AlGore_2006-light.wav
